DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2016년 09월 09일,"1,098.63","1,109.50","1,096.87","1,108.73",0.92%
2016년 09월 08일,"1,090.70","1,099.05","1,088.45","1,098.63",0.73%
2016년 09월 07일,"1,094.63","1,097.10","1,086.71","1,090.70",-0.36%
2016년 09월 06일,"1,104.55","1,108.80","1,093.86","1,094.64",-0.90%
2016년 09월 05일,"1,116.70","1,117.36","1,103.57","1,104.55",-1.07%
2016년 09월 02일,"1,118.09","1,120.61","1,108.45","1,116.45",-0.15%
2016년 09월 01일,"1,116.30","1,124.72","1,114.43","1,118.09",0.16%
2016년 08월 31일,"1,120.24","1,121.70","1,113.55","1,116.30",-0.35%
2016년 08월 30일,"1,120.09","1,121.59","1,113.41","1,120.24",0.01%
2016년 08월 29일,"1,123.05","1,129.30","1,120.01","1,120.08",-0.22%
2016년 08월 26일,"1,115.82","1,124.01","1,107.45","1,122.51",0.60%
2016년 08월 25일,"1,121.39","1,124.61","1,114.86","1,115.82",-0.50%
2016년 08월 24일,"1,120.58","1,125.50","1,118.33","1,121.39",0.07%
2016년 08월 23일,"1,123.73","1,123.88","1,114.79","1,120.58",-0.28%
2016년 08월 22일,"1,116.66","1,129.61","1,115.49","1,123.74",0.73%
2016년 08월 19일,"1,108.13","1,123.54","1,107.31","1,115.57",0.67%
2016년 08월 18일,"1,108.07","1,112.59","1,103.36","1,108.14",0.01%
2016년 08월 17일,"1,095.86","1,116.51","1,094.49","1,108.07",1.11%
2016년 08월 16일,"1,097.91","1,099.51","1,089.61","1,095.86",-0.19%
2016년 08월 15일,"1,103.16","1,105.28","1,096.16","1,097.91",-0.51%
2016년 08월 12일,"1,097.80","1,107.20","1,097.09","1,103.49",0.51%
2016년 08월 11일,"1,096.44","1,104.36","1,094.36","1,097.85",0.13%
2016년 08월 10일,"1,103.05","1,104.50","1,092.51","1,096.44",-0.60%
2016년 08월 09일,"1,107.90","1,111.51","1,100.94","1,103.05",-0.41%
2016년 08월 08일,"1,115.85","1,117.80","1,106.23","1,107.55",-0.69%
2016년 08월 05일,"1,113.59","1,116.56","1,107.89","1,115.27",0.12%
2016년 08월 04일,"1,117.36","1,117.60","1,112.35","1,113.94",-0.27%
2016년 08월 03일,"1,111.75","1,120.30","1,110.52","1,117.00",0.47%
2016년 08월 02일,"1,108.09","1,113.00","1,105.89","1,111.75",0.30%
2016년 08월 01일,"1,111.81","1,115.56","1,103.14","1,108.44",-0.34%
2016년 07월 29일,"1,124.95","1,126.45","1,111.44","1,112.24",-1.10%
2016년 07월 28일,"1,131.63","1,131.75","1,123.36","1,124.60",-0.62%
2016년 07월 27일,"1,137.39","1,137.95","1,131.49","1,131.63",-0.54%
2016년 07월 26일,"1,142.49","1,144.49","1,135.04","1,137.80",-0.41%
2016년 07월 25일,"1,136.80","1,144.18","1,135.25","1,142.44",0.54%
2016년 07월 22일,"1,138.37","1,140.76","1,133.57","1,136.35",-0.15%
2016년 07월 21일,"1,142.50","1,143.50","1,134.99","1,138.01",-0.46%
2016년 07월 20일,"1,141.01","1,144.12","1,138.24","1,143.25",0.17%
2016년 07월 19일,"1,134.89","1,143.21","1,134.39","1,141.29",0.53%
2016년 07월 18일,"1,137.65","1,139.92","1,134.47","1,135.24",-0.30%
2016년 07월 15일,"1,131.39","1,139.04","1,129.69","1,138.60",0.53%
2016년 07월 14일,"1,146.22","1,148.81","1,130.55","1,132.55",-1.16%
2016년 07월 13일,"1,143.29","1,148.82","1,141.69","1,145.87",0.19%
2016년 07월 12일,"1,151.34","1,153.95","1,142.05","1,143.64",-0.64%
2016년 07월 11일,"1,149.75","1,152.30","1,145.41","1,150.98",0.10%
2016년 07월 08일,"1,158.25","1,163.30","1,147.59","1,149.80",-0.73%
2016년 07월 07일,"1,159.45","1,162.40","1,152.49","1,158.25",-0.10%
2016년 07월 06일,"1,159.05","1,169.90","1,156.29","1,159.45",0.03%
2016년 07월 05일,"1,151.79","1,159.75","1,149.97","1,159.05",0.60%
2016년 07월 04일,"1,152.11","1,153.95","1,145.42","1,152.14",0.19%
2016년 07월 01일,"1,151.99","1,154.40","1,143.89","1,150.00",-0.20%
2016년 06월 30일,"1,154.67","1,158.18","1,147.33","1,152.35",-0.17%
2016년 06월 29일,"1,167.07","1,171.50","1,152.89","1,154.32",-1.09%
2016년 06월 28일,"1,180.19","1,186.20","1,166.26","1,167.07",-1.14%
2016년 06월 27일,"1,172.62","1,189.65","1,172.60","1,180.55",0.73%
2016년 06월 24일,"1,141.75","1,181.10","1,140.67","1,171.95",2.65%
2016년 06월 23일,"1,149.28","1,153.70","1,141.09","1,141.75",-0.66%
2016년 06월 22일,"1,153.19","1,158.40","1,146.09","1,149.28",-0.37%
2016년 06월 21일,"1,159.94","1,163.76","1,151.25","1,153.55",-0.55%
2016년 06월 20일,"1,170.56","1,170.72","1,155.85","1,159.89",-0.90%
2016년 06월 17일,"1,172.65","1,177.90","1,167.20","1,170.46",-0.19%
2016년 06월 16일,"1,168.79","1,179.37","1,167.52","1,172.65",0.30%
2016년 06월 15일,"1,176.70","1,181.15","1,166.25","1,169.14",-0.61%
2016년 06월 14일,"1,172.44","1,182.20","1,170.61","1,176.35",0.33%
2016년 06월 13일,"1,171.10","1,175.97","1,168.22","1,172.44",0.08%
2016년 06월 10일,"1,158.99","1,172.95","1,157.59","1,171.53",1.05%
2016년 06월 09일,"1,154.61","1,162.81","1,151.83","1,159.35",0.44%
2016년 06월 08일,"1,155.99","1,159.65","1,150.89","1,154.25",-0.18%
2016년 06월 07일,"1,162.99","1,167.01","1,153.49","1,156.30",-0.58%
2016년 06월 06일,"1,165.20","1,168.86","1,161.20","1,162.99",-0.05%
2016년 06월 03일,"1,187.16","1,190.56","1,163.35","1,163.55",-1.96%
2016년 06월 02일,"1,192.37","1,194.96","1,185.38","1,186.81",-0.47%
2016년 06월 01일,"1,189.39","1,196.40","1,188.25","1,192.37",0.22%
2016년 05월 31일,"1,190.26","1,194.55","1,188.20","1,189.74",-0.31%
2016년 05월 30일,"1,187.35","1,193.81","1,186.65","1,193.39",0.60%
2016년 05월 27일,"1,179.69","1,187.50","1,177.39","1,186.25",0.53%
2016년 05월 26일,"1,181.85","1,186.06","1,174.25","1,180.05",-0.15%
2016년 05월 25일,"1,188.25","1,191.65","1,180.05","1,181.85",-0.54%
2016년 05월 24일,"1,183.24","1,195.22","1,182.55","1,188.24",0.42%
2016년 05월 23일,"1,191.30","1,191.32","1,182.15","1,183.24",-0.25%
2016년 05월 20일,"1,187.48","1,192.85","1,185.47","1,186.20",-0.11%
2016년 05월 19일,"1,189.19","1,193.30","1,186.89","1,187.48",-0.17%
2016년 05월 18일,"1,177.60","1,193.54","1,175.14","1,189.55",1.05%
2016년 05월 17일,"1,178.20","1,179.18","1,171.39","1,177.24",-0.08%
2016년 05월 16일,"1,176.65","1,181.30","1,175.29","1,178.20",0.12%
2016년 05월 13일,"1,170.49","1,181.03","1,166.11","1,176.80",0.55%
2016년 05월 12일,"1,165.35","1,171.46","1,161.88","1,170.35",0.41%
2016년 05월 11일,"1,170.94","1,173.56","1,162.55","1,165.55",-0.46%
2016년 05월 10일,"1,175.64","1,176.95","1,170.05","1,170.94",-0.40%
2016년 05월 09일,"1,170.01","1,179.46","1,163.31","1,175.60",0.54%
2016년 05월 06일,"1,167.59","1,176.14","1,165.99","1,169.30",0.12%
2016년 05월 05일,"1,167.10","1,172.00","1,163.46","1,167.89",0.07%
2016년 05월 04일,"1,151.80","1,168.11","1,150.11","1,167.10",1.32%
2016년 05월 03일,"1,137.19","1,152.63","1,133.77","1,151.89",1.30%
2016년 05월 02일,"1,145.40","1,146.90","1,136.70","1,137.10",-0.68%
2016년 04월 29일,"1,137.29","1,149.07","1,133.90","1,144.83",0.64%
2016년 04월 28일,"1,149.32","1,150.51","1,136.20","1,137.60",-0.99%
2016년 04월 27일,"1,147.90","1,154.93","1,142.59","1,149.01",0.10%
2016년 04월 26일,"1,151.21","1,152.80","1,146.09","1,147.90",-0.29%
2016년 04월 25일,"1,149.40","1,152.90","1,145.74","1,151.21",0.11%
2016년 04월 22일,"1,141.39","1,151.30","1,138.20","1,149.99",0.75%
2016년 04월 21일,"1,133.70","1,142.82","1,131.80","1,141.39",0.67%
2016년 04월 20일,"1,129.05","1,137.76","1,127.44","1,133.74",0.42%
2016년 04월 19일,"1,144.76","1,146.70","1,124.80","1,128.99",-1.34%
2016년 04월 18일,"1,146.89","1,153.80","1,141.79","1,144.28",-0.24%
2016년 04월 15일,"1,153.70","1,156.40","1,144.59","1,146.99",-0.59%
2016년 04월 14일,"1,146.24","1,159.95","1,145.43","1,153.74",0.65%
2016년 04월 13일,"1,144.24","1,150.42","1,141.94","1,146.24",0.21%
2016년 04월 12일,"1,142.29","1,148.95","1,141.29","1,143.89",0.11%
2016년 04월 11일,"1,151.56","1,155.45","1,141.44","1,142.64",-0.78%
2016년 04월 08일,"1,160.85","1,164.06","1,147.44","1,151.64",-0.79%
2016년 04월 07일,"1,156.14","1,162.01","1,150.86","1,160.80",0.43%
2016년 04월 06일,"1,160.89","1,163.69","1,153.09","1,155.84",-0.43%
2016년 04월 05일,"1,152.16","1,162.88","1,150.29","1,160.81",0.75%
2016년 04월 04일,"1,147.90","1,153.30","1,145.57","1,152.16",0.37%
2016년 04월 01일,"1,145.28","1,155.89","1,142.39","1,147.89",0.26%
2016년 03월 31일,"1,143.92","1,147.50","1,134.69","1,144.97",0.10%
2016년 03월 30일,"1,155.29","1,158.88","1,139.79","1,143.85",-1.03%
2016년 03월 29일,"1,166.05","1,168.09","1,155.26","1,155.74",-0.88%
2016년 03월 28일,"1,169.90","1,174.20","1,164.59","1,165.99",-0.26%
2016년 03월 25일,"1,168.55","1,174.56","1,165.41","1,169.05",0.04%
2016년 03월 24일,"1,168.85","1,171.26","1,164.40","1,168.55",-0.03%
2016년 03월 23일,"1,157.62","1,169.51","1,155.83","1,168.85",1.00%
2016년 03월 22일,"1,160.99","1,165.90","1,152.84","1,157.27",-0.35%
2016년 03월 21일,"1,164.49","1,170.30","1,157.70","1,161.30",-0.26%
2016년 03월 18일,"1,154.59","1,164.70","1,153.79","1,164.30",0.81%
2016년 03월 17일,"1,178.94","1,180.26","1,152.14","1,154.94",-2.04%
2016년 03월 16일,"1,194.94","1,197.14","1,176.95","1,178.94",-1.34%
2016년 03월 15일,"1,189.05","1,197.84","1,186.26","1,194.94",0.50%
2016년 03월 14일,"1,188.12","1,192.56","1,183.92","1,189.05",0.10%
2016년 03월 11일,"1,205.09","1,211.10","1,184.39","1,187.90",-1.46%
2016년 03월 10일,"1,209.85","1,214.86","1,198.61","1,205.44",-0.36%
2016년 03월 09일,"1,210.25","1,218.36","1,207.05","1,209.85",-0.03%
2016년 03월 08일,"1,199.84","1,210.90","1,199.74","1,210.24",0.86%
2016년 03월 07일,"1,198.90","1,208.50","1,197.29","1,199.89",0.12%
2016년 03월 04일,"1,211.57","1,214.00","1,194.69","1,198.50",-1.12%
2016년 03월 03일,"1,224.69","1,227.70","1,208.89","1,212.07",-1.06%
2016년 03월 02일,"1,229.39","1,237.20","1,224.69","1,225.10",-0.35%
2016년 03월 01일,"1,238.60","1,239.44","1,226.85","1,229.35",-0.72%
2016년 02월 29일,"1,243.50","1,246.10","1,234.89","1,238.24",-0.39%
2016년 02월 26일,"1,234.89","1,245.99","1,230.79","1,243.13",0.64%
2016년 02월 25일,"1,233.01","1,243.95","1,232.11","1,235.20",0.20%
2016년 02월 24일,"1,232.04","1,241.74","1,230.89","1,232.71",0.05%
2016년 02월 23일,"1,224.09","1,233.72","1,222.29","1,232.04",0.62%
2016년 02월 22일,"1,234.40","1,238.76","1,222.44","1,224.44",-0.76%
2016년 02월 19일,"1,228.59","1,240.50","1,228.29","1,233.87",0.40%
2016년 02월 18일,"1,224.25","1,235.11","1,222.43","1,228.94",0.38%
2016년 02월 17일,"1,219.26","1,232.16","1,217.74","1,224.24",0.44%
2016년 02월 16일,"1,214.39","1,222.66","1,211.29","1,218.91",0.34%
2016년 02월 15일,"1,208.20","1,214.74","1,206.95","1,214.74",0.64%
2016년 02월 12일,"1,200.65","1,212.50","1,198.79","1,207.00",0.53%
2016년 02월 11일,"1,188.69","1,206.80","1,188.39","1,200.65",0.98%
2016년 02월 10일,"1,198.75","1,202.09","1,187.85","1,189.05",-0.81%
2016년 02월 09일,"1,203.99","1,209.40","1,197.39","1,198.70",-0.44%
2016년 02월 08일,"1,206.62","1,211.70","1,203.70","1,204.05",-0.19%
2016년 02월 05일,"1,191.94","1,207.38","1,189.44","1,206.35",1.21%
2016년 02월 04일,"1,201.14","1,206.95","1,182.06","1,191.94",-0.77%
2016년 02월 03일,"1,212.84","1,222.36","1,199.63","1,201.14",-0.94%
2016년 02월 02일,"1,202.79","1,214.57","1,197.78","1,212.48",0.81%
2016년 02월 01일,"1,208.11","1,211.70","1,199.70","1,202.79",-0.44%
2016년 01월 29일,"1,207.73","1,213.60","1,198.08","1,208.11",0.03%
2016년 01월 28일,"1,208.82","1,212.10","1,201.49","1,207.74",-0.09%
2016년 01월 27일,"1,198.32","1,209.57","1,197.75","1,208.79",0.88%
2016년 01월 26일,"1,199.70","1,206.62","1,197.35","1,198.20",-0.13%
2016년 01월 25일,"1,197.70","1,202.57","1,192.07","1,199.70",0.18%
2016년 01월 22일,"1,204.20","1,207.20","1,195.84","1,197.57",-0.51%
2016년 01월 21일,"1,208.43","1,214.30","1,202.20","1,203.76",-0.45%
2016년 01월 20일,"1,207.39","1,219.15","1,207.11","1,209.25",0.15%
2016년 01월 19일,"1,211.72","1,214.20","1,202.06","1,207.49",-0.34%
2016년 01월 18일,"1,214.81","1,217.20","1,208.26","1,211.57",-0.27%
2016년 01월 15일,"1,207.73","1,221.70","1,206.58","1,214.81",0.59%
2016년 01월 14일,"1,210.24","1,219.07","1,207.50","1,207.74",-0.21%
2016년 01월 13일,"1,210.40","1,215.20","1,201.30","1,210.24",-0.01%
2016년 01월 12일,"1,204.63","1,213.50","1,203.97","1,210.33",0.46%
2016년 01월 11일,"1,207.94","1,211.50","1,202.19","1,204.76",-0.26%
2016년 01월 08일,"1,197.29","1,214.65","1,191.90","1,207.94",0.89%
2016년 01월 07일,"1,200.52","1,204.70","1,193.16","1,197.29",-0.27%
2016년 01월 06일,"1,190.81","1,203.80","1,187.59","1,200.52",0.82%
2016년 01월 05일,"1,190.35","1,192.80","1,184.40","1,190.81",0.04%
2016년 01월 04일,"1,175.66","1,193.23","1,175.65","1,190.35",1.27%
2016년 01월 01일,"1,175.94","1,176.50","1,175.19","1,175.45",-0.04%
2015년 12월 31일,"1,177.54","1,177.73","1,174.40","1,175.95",-0.13%
2015년 12월 30일,"1,171.41","1,179.20","1,169.13","1,177.51",0.51%
2015년 12월 29일,"1,169.05","1,172.31","1,166.90","1,171.56",0.23%
2015년 12월 28일,"1,168.00","1,170.05","1,162.72","1,168.85",-0.18%
2015년 12월 25일,"1,169.54","1,171.70","1,168.72","1,170.95",0.08%
2015년 12월 24일,"1,174.01","1,176.40","1,166.90","1,170.03",-0.34%
2015년 12월 23일,"1,171.72","1,179.54","1,170.50","1,174.02",0.20%
2015년 12월 22일,"1,174.48","1,179.50","1,169.46","1,171.72",-0.23%
2015년 12월 21일,"1,183.04","1,183.04","1,173.99","1,174.46",-0.67%
2015년 12월 18일,"1,185.04","1,189.20","1,178.56","1,182.43",-0.22%
2015년 12월 17일,"1,172.25","1,189.17","1,172.25","1,185.04",1.11%
2015년 12월 16일,"1,174.61","1,181.90","1,171.37","1,172.02",-0.23%
2015년 12월 15일,"1,184.32","1,186.00","1,173.95","1,174.69",-0.81%
2015년 12월 14일,"1,187.44","1,190.65","1,183.39","1,184.32",-0.27%
2015년 12월 11일,"1,179.05","1,192.11","1,177.50","1,187.58",0.72%
2015년 12월 10일,"1,181.96","1,183.11","1,173.03","1,179.06",-0.25%
2015년 12월 09일,"1,180.48","1,185.68","1,176.45","1,181.96",0.12%
2015년 12월 08일,"1,176.36","1,185.11","1,173.28","1,180.49",0.35%
2015년 12월 07일,"1,163.89","1,177.45","1,163.52","1,176.35",1.09%
2015년 12월 04일,"1,154.02","1,168.36","1,153.78","1,163.64",0.83%
2015년 12월 03일,"1,163.01","1,171.12","1,152.03","1,154.02",-0.77%
2015년 12월 02일,"1,155.68","1,167.49","1,154.05","1,163.01",0.63%
2015년 12월 01일,"1,160.59","1,162.60","1,155.33","1,155.69",-0.42%
2015년 11월 30일,"1,156.77","1,161.90","1,155.48","1,160.61",0.33%
2015년 11월 27일,"1,148.75","1,157.40","1,148.53","1,156.83",0.69%
2015년 11월 26일,"1,144.21","1,151.44","1,141.96","1,148.88",0.41%
2015년 11월 25일,"1,146.72","1,148.70","1,142.21","1,144.21",-0.22%
2015년 11월 24일,"1,158.86","1,160.20","1,146.45","1,146.72",-1.05%
2015년 11월 23일,"1,154.61","1,161.98","1,154.39","1,158.86",0.37%
2015년 11월 20일,"1,155.86","1,160.62","1,150.80","1,154.62",-0.09%
2015년 11월 19일,"1,166.39","1,168.30","1,155.50","1,155.66",-0.91%
2015년 11월 18일,"1,169.52","1,175.75","1,166.18","1,166.30",-0.30%
2015년 11월 17일,"1,169.63","1,173.25","1,167.43","1,169.77",0.01%
2015년 11월 16일,"1,170.25","1,175.66","1,169.64","1,169.64",-0.06%
2015년 11월 13일,"1,158.88","1,171.64","1,157.57","1,170.34",0.95%
2015년 11월 12일,"1,155.28","1,163.04","1,151.42","1,159.28",0.35%
2015년 11월 11일,"1,158.90","1,159.19","1,153.30","1,155.23",-0.32%
2015년 11월 10일,"1,158.78","1,162.74","1,156.15","1,158.93",0.01%
2015년 11월 09일,"1,153.60","1,162.70","1,152.10","1,158.79",0.52%
2015년 11월 06일,"1,137.96","1,155.84","1,136.55","1,152.78",1.31%
2015년 11월 05일,"1,135.21","1,143.14","1,134.89","1,137.91",0.23%
2015년 11월 04일,"1,129.91","1,139.04","1,127.90","1,135.25",0.47%
2015년 11월 03일,"1,138.38","1,138.88","1,128.85","1,129.91",-0.74%
2015년 11월 02일,"1,140.66","1,144.20","1,136.65","1,138.38",-0.24%
2015년 10월 30일,"1,142.17","1,142.85","1,136.10","1,141.16",-0.09%
2015년 10월 29일,"1,146.18","1,148.39","1,140.60","1,142.19",-0.30%
2015년 10월 28일,"1,135.75","1,149.40","1,128.18","1,145.60",0.83%
2015년 10월 27일,"1,129.63","1,137.45","1,129.10","1,136.14",0.58%
2015년 10월 26일,"1,136.75","1,139.20","1,128.43","1,129.63",-0.56%
2015년 10월 23일,"1,130.35","1,137.96","1,123.15","1,136.01",0.50%
2015년 10월 22일,"1,140.03","1,142.12","1,129.64","1,130.36",-0.85%
2015년 10월 21일,"1,131.48","1,141.97","1,128.60","1,140.07",0.76%
2015년 10월 20일,"1,132.06","1,135.90","1,126.85","1,131.49",-0.05%
2015년 10월 19일,"1,131.72","1,133.60","1,119.58","1,132.06",0.05%
2015년 10월 16일,"1,123.13","1,133.53","1,122.68","1,131.44",0.75%
2015년 10월 15일,"1,137.01","1,140.00","1,121.24","1,123.04",-1.23%
2015년 10월 14일,"1,150.29","1,155.60","1,135.54","1,137.01",-1.15%
2015년 10월 13일,"1,144.16","1,152.85","1,143.77","1,150.29",0.54%
2015년 10월 12일,"1,147.90","1,150.80","1,140.34","1,144.16",-0.34%
2015년 10월 09일,"1,152.85","1,153.31","1,140.07","1,148.05",-0.43%
2015년 10월 08일,"1,159.68","1,163.50","1,152.05","1,152.98",-0.50%
2015년 10월 07일,"1,161.57","1,168.90","1,151.51","1,158.81",-0.24%
2015년 10월 06일,"1,161.23","1,170.05","1,160.69","1,161.58",0.05%
2015년 10월 05일,"1,172.85","1,175.60","1,159.20","1,161.01",-1.03%
2015년 10월 02일,"1,178.89","1,185.70","1,172.58","1,173.10",-0.48%
2015년 10월 01일,"1,185.28","1,185.90","1,174.97","1,178.71",-0.56%
2015년 09월 30일,"1,195.40","1,197.45","1,180.70","1,185.29",-0.90%
2015년 09월 29일,"1,195.69","1,199.67","1,193.96","1,196.02",0.00%
2015년 09월 28일,"1,193.45","1,197.05","1,192.50","1,196.04",0.25%
2015년 09월 25일,"1,191.55","1,199.60","1,188.94","1,193.07",0.16%
2015년 09월 24일,"1,195.02","1,200.90","1,188.99","1,191.14",-0.32%
2015년 09월 23일,"1,185.56","1,196.05","1,183.52","1,194.94",0.79%
2015년 09월 22일,"1,178.45","1,188.71","1,174.80","1,185.56",0.60%
2015년 09월 21일,"1,173.58","1,181.29","1,170.90","1,178.45",0.46%
2015년 09월 18일,"1,166.34","1,173.59","1,160.76","1,173.04",0.53%
2015년 09월 17일,"1,170.12","1,173.50","1,158.43","1,166.89",-0.28%
2015년 09월 16일,"1,179.10","1,182.40","1,170.04","1,170.22",-0.76%
2015년 09월 15일,"1,182.83","1,187.70","1,177.79","1,179.13",-0.31%
2015년 09월 14일,"1,182.40","1,184.80","1,177.61","1,182.83",0.01%
2015년 09월 11일,"1,182.93","1,186.80","1,181.85","1,182.69",-0.02%
2015년 09월 10일,"1,190.88","1,199.70","1,181.54","1,182.93",-0.72%
2015년 09월 09일,"1,194.93","1,196.30","1,185.84","1,191.51",-0.29%
2015년 09월 08일,"1,203.73","1,209.60","1,192.74","1,194.96",-0.70%
2015년 09월 07일,"1,201.42","1,208.00","1,197.88","1,203.40",0.17%
2015년 09월 04일,"1,190.57","1,201.76","1,187.25","1,201.33",0.86%
2015년 09월 03일,"1,183.95","1,193.75","1,182.82","1,191.04",0.59%
2015년 09월 02일,"1,180.48","1,185.60","1,175.73","1,184.08",0.34%
2015년 09월 01일,"1,183.10","1,183.90","1,170.40","1,180.05",-0.23%
2015년 08월 31일,"1,180.75","1,185.80","1,179.40","1,182.82",0.25%
2015년 08월 28일,"1,174.33","1,185.05","1,172.35","1,179.87",0.49%
2015년 08월 27일,"1,183.08","1,189.10","1,171.28","1,174.13",-0.77%
2015년 08월 26일,"1,190.94","1,195.00","1,182.74","1,183.20",-0.65%
2015년 08월 25일,"1,190.95","1,198.80","1,175.25","1,190.95",0.00%
2015년 08월 24일,"1,195.51","1,208.37","1,186.87","1,190.94",-0.41%
2015년 08월 21일,"1,184.94","1,196.41","1,184.34","1,195.85",0.92%
2015년 08월 20일,"1,184.16","1,192.95","1,179.75","1,184.93",0.07%
2015년 08월 19일,"1,185.75","1,189.00","1,181.83","1,184.16",-0.16%
2015년 08월 18일,"1,183.32","1,187.85","1,181.14","1,186.07",0.23%
2015년 08월 17일,"1,179.55","1,186.50","1,178.47","1,183.36",0.34%
2015년 08월 14일,"1,178.82","1,183.85","1,176.33","1,179.33",0.07%
2015년 08월 13일,"1,173.79","1,183.00","1,170.20","1,178.51",0.42%
2015년 08월 12일,"1,179.11","1,196.40","1,171.89","1,173.58",-0.48%
2015년 08월 11일,"1,159.21","1,184.05","1,156.49","1,179.23",1.73%
2015년 08월 10일,"1,164.75","1,169.80","1,158.76","1,159.20",-0.47%
2015년 08월 07일,"1,163.86","1,172.24","1,161.20","1,164.70",0.09%
2015년 08월 06일,"1,173.74","1,174.45","1,162.84","1,163.68",-0.87%
2015년 08월 05일,"1,169.13","1,177.07","1,167.96","1,173.91",0.39%
2015년 08월 04일,"1,170.98","1,172.80","1,160.06","1,169.37",-0.14%
2015년 08월 03일,"1,167.15","1,171.90","1,162.71","1,171.04",0.37%
2015년 07월 31일,"1,172.98","1,174.55","1,157.29","1,166.67",-0.55%
2015년 07월 30일,"1,162.03","1,175.50","1,161.70","1,173.17",0.96%
2015년 07월 29일,"1,160.56","1,162.35","1,155.63","1,162.04",0.14%
2015년 07월 28일,"1,167.40","1,171.42","1,159.75","1,160.46",-0.61%
2015년 07월 27일,"1,170.75","1,174.60","1,164.60","1,167.56",-0.24%
2015년 07월 24일,"1,162.13","1,175.15","1,159.95","1,170.35",0.71%
2015년 07월 23일,"1,156.87","1,167.10","1,156.58","1,162.13",0.44%
2015년 07월 22일,"1,148.86","1,158.70","1,148.59","1,157.04",0.71%
2015년 07월 21일,"1,156.71","1,160.70","1,148.04","1,148.84",-0.68%
2015년 07월 20일,"1,150.25","1,159.13","1,149.88","1,156.70",0.57%
2015년 07월 17일,"1,146.81","1,151.33","1,145.50","1,150.18",0.30%
2015년 07월 16일,"1,147.47","1,151.30","1,143.02","1,146.79",-0.06%
2015년 07월 15일,"1,142.86","1,149.25","1,139.53","1,147.51",0.38%
2015년 07월 14일,"1,136.61","1,145.05","1,135.66","1,143.21",0.58%
2015년 07월 13일,"1,131.84","1,137.27","1,128.25","1,136.59",0.48%
2015년 07월 10일,"1,132.23","1,134.10","1,126.46","1,131.20",-0.09%
2015년 07월 09일,"1,136.37","1,140.80","1,129.75","1,132.22",-0.29%
2015년 07월 08일,"1,134.78","1,140.00","1,132.19","1,135.53",0.06%
2015년 07월 07일,"1,126.43","1,137.85","1,125.79","1,134.80",0.77%
2015년 07월 06일,"1,122.16","1,129.50","1,122.14","1,126.09",0.31%
2015년 07월 03일,"1,123.50","1,125.53","1,117.55","1,122.60",-0.08%
2015년 07월 02일,"1,125.19","1,127.03","1,119.08","1,123.50",-0.15%
2015년 07월 01일,"1,119.41","1,126.97","1,115.77","1,125.21",0.46%
2015년 06월 30일,"1,120.07","1,121.80","1,115.20","1,120.03",-0.01%
2015년 06월 29일,"1,122.94","1,128.60","1,118.40","1,120.16",-0.25%
2015년 06월 26일,"1,111.99","1,126.47","1,110.84","1,122.95",0.99%
2015년 06월 25일,"1,109.56","1,113.33","1,108.12","1,111.98",0.16%
2015년 06월 24일,"1,106.09","1,112.63","1,104.90","1,110.18",0.31%
2015년 06월 23일,"1,101.46","1,109.23","1,100.67","1,106.73",0.49%
2015년 06월 22일,"1,102.85","1,104.80","1,098.20","1,101.38",-0.16%
2015년 06월 19일,"1,105.94","1,108.80","1,100.60","1,103.20",-0.22%
2015년 06월 18일,"1,113.78","1,114.90","1,101.33","1,105.58",-0.86%
2015년 06월 17일,"1,118.67","1,124.69","1,112.27","1,115.15",-0.32%
2015년 06월 16일,"1,116.62","1,120.74","1,115.77","1,118.74",0.19%
2015년 06월 15일,"1,112.35","1,119.60","1,111.89","1,116.62",0.40%
2015년 06월 12일,"1,113.40","1,118.32","1,109.19","1,112.17",-0.11%
2015년 06월 11일,"1,110.72","1,116.19","1,105.90","1,113.44",0.23%
2015년 06월 10일,"1,121.45","1,123.20","1,108.00","1,110.86",-0.94%
2015년 06월 09일,"1,118.87","1,123.25","1,117.75","1,121.45",0.23%
2015년 06월 08일,"1,124.95","1,126.95","1,118.12","1,118.87",-0.50%
2015년 06월 05일,"1,113.70","1,124.80","1,110.75","1,124.54",0.98%
2015년 06월 04일,"1,107.43","1,114.70","1,106.82","1,113.65",0.55%
2015년 06월 03일,"1,107.60","1,110.80","1,103.90","1,107.51",-0.01%
2015년 06월 02일,"1,116.15","1,117.80","1,106.87","1,107.58",-0.77%
2015년 06월 01일,"1,113.35","1,117.31","1,109.40","1,116.20",0.29%
2015년 05월 29일,"1,108.68","1,115.64","1,106.89","1,113.01",0.39%
2015년 05월 28일,"1,109.43","1,111.62","1,104.49","1,108.68",-0.07%
2015년 05월 27일,"1,107.75","1,112.21","1,104.19","1,109.43",0.14%
2015년 05월 26일,"1,097.02","1,108.35","1,096.69","1,107.92",1.00%
2015년 05월 25일,"1,097.55","1,098.31","1,096.39","1,096.96",0.03%
2015년 05월 22일,"1,093.32","1,096.75","1,088.90","1,096.68",0.31%
2015년 05월 21일,"1,096.16","1,097.92","1,092.48","1,093.32",-0.27%
2015년 05월 20일,"1,095.39","1,099.15","1,093.67","1,096.28",0.08%
2015년 05월 19일,"1,090.45","1,096.15","1,088.15","1,095.37",0.45%
2015년 05월 18일,"1,084.10","1,091.35","1,083.60","1,090.45",0.62%
